year;areakm;municipality;geocode_ibge;state
2024;11,428396472790844;Marajá do Sena;2106359;Maranhão
2007;759,4195139827259;Maranhãozinho;2106375;Maranhão
2008;0;Maranhãozinho;2106375;Maranhão
2009;2,2104393800440265;Maranhãozinho;2106375;Maranhão
2010;0,20047700867428242;Maranhãozinho;2106375;Maranhão
2011;0,3987818608654233;Maranhãozinho;2106375;Maranhão
2012;0,05945463595138213;Maranhãozinho;2106375;Maranhão
2013;0;Maranhãozinho;2106375;Maranhão
2014;0,32260480391588653;Maranhãozinho;2106375;Maranhão
2015;0;Maranhãozinho;2106375;Maranhão
2016;0;Maranhãozinho;2106375;Maranhão
2017;0;Maranhãozinho;2106375;Maranhão
2018;0;Maranhãozinho;2106375;Maranhão
2019;0,05655189758131698;Maranhãozinho;2106375;Maranhão
2020;0;Maranhãozinho;2106375;Maranhão
2021;0;Maranhãozinho;2106375;Maranhão
2022;0,0885289515911328;Maranhãozinho;2106375;Maranhão
2023;0;Maranhãozinho;2106375;Maranhão
2024;0;Maranhãozinho;2106375;Maranhão
2007;282,48552233066766;Matinha;2106508;Maranhão
2008;0,5100968363375663;Matinha;2106508;Maranhão
2009;0;Matinha;2106508;Maranhão
2010;0,11296056849814935;Matinha;2106508;Maranhão
2011;0,48330955686771865;Matinha;2106508;Maranhão
2012;0;Matinha;2106508;Maranhão
2013;0,28752255688023604;Matinha;2106508;Maranhão
2014;0,10139892143842398;Matinha;2106508;Maranhão
2015;0;Matinha;2106508;Maranhão
2016;0;Matinha;2106508;Maranhão
2017;0;Matinha;2106508;Maranhão
2018;0;Matinha;2106508;Maranhão
2019;0;Matinha;2106508;Maranhão
2020;0,08450078820642844;Matinha;2106508;Maranhão
2021;0,10139906419029396;Matinha;2106508;Maranhão
2022;0;Matinha;2106508;Maranhão
2023;0;Matinha;2106508;Maranhão
2024;0;Matinha;2106508;Maranhão
2007;2,3054833795022946;Matões do Norte;2106631;Maranhão
2008;0;Matões do Norte;2106631;Maranhão
2009;0;Matões do Norte;2106631;Maranhão
2010;0;Matões do Norte;2106631;Maranhão
2011;0;Matões do Norte;2106631;Maranhão
2012;0;Matões do Norte;2106631;Maranhão
2013;0;Matões do Norte;2106631;Maranhão
2014;0;Matões do Norte;2106631;Maranhão
2015;0;Matões do Norte;2106631;Maranhão
2016;0;Matões do Norte;2106631;Maranhão
2017;0;Matões do Norte;2106631;Maranhão
2018;0;Matões do Norte;2106631;Maranhão
2019;0;Matões do Norte;2106631;Maranhão
2020;0;Matões do Norte;2106631;Maranhão
2021;0;Matões do Norte;2106631;Maranhão
2022;0;Matões do Norte;2106631;Maranhão
2023;0;Matões do Norte;2106631;Maranhão
2024;0;Matões do Norte;2106631;Maranhão
2007;78,80139221529998;Miranda do Norte;2106755;Maranhão
2008;4,965638885068979;Miranda do Norte;2106755;Maranhão
2009;0,30405456192563485;Miranda do Norte;2106755;Maranhão
2010;0,7574443862761719;Miranda do Norte;2106755;Maranhão
2011;0,49773487652956183;Miranda do Norte;2106755;Maranhão
2012;0;Miranda do Norte;2106755;Maranhão
2013;0,7632574161855962;Miranda do Norte;2106755;Maranhão
2014;0,22670883112693208;Miranda do Norte;2106755;Maranhão
2015;0;Miranda do Norte;2106755;Maranhão
2016;0,44997403389148116;Miranda do Norte;2106755;Maranhão
2017;0,9171202312190878;Miranda do Norte;2106755;Maranhão
2018;0;Miranda do Norte;2106755;Maranhão
2019;0,5443255573890622;Miranda do Norte;2106755;Maranhão
2020;0,43658670370001357;Miranda do Norte;2106755;Maranhão
2021;0,46876205460952713;Miranda do Norte;2106755;Maranhão
2022;0,7894360950696236;Miranda do Norte;2106755;Maranhão
2023;0,3907537288692503;Miranda do Norte;2106755;Maranhão
2024;0;Miranda do Norte;2106755;Maranhão
2007;675,4906738270034;Mirinzal;2106805;Maranhão
2008;0;Mirinzal;2106805;Maranhão
2009;0;Mirinzal;2106805;Maranhão
2010;0;Mirinzal;2106805;Maranhão
2011;0;Mirinzal;2106805;Maranhão
2012;0;Mirinzal;2106805;Maranhão
2013;0,07031926253462883;Mirinzal;2106805;Maranhão
2014;0;Mirinzal;2106805;Maranhão
2015;0;Mirinzal;2106805;Maranhão
2016;0;Mirinzal;2106805;Maranhão
2017;0;Mirinzal;2106805;Maranhão
2018;0;Mirinzal;2106805;Maranhão
2019;0,1556516636452787;Mirinzal;2106805;Maranhão
2020;0;Mirinzal;2106805;Maranhão
2021;0;Mirinzal;2106805;Maranhão
2022;0;Mirinzal;2106805;Maranhão
2023;0;Mirinzal;2106805;Maranhão
2024;0;Mirinzal;2106805;Maranhão
2007;865,309174540324;Monção;2106904;Maranhão
2008;12,316161047921861;Monção;2106904;Maranhão
2009;2,905330722335731;Monção;2106904;Maranhão
2010;1,3306790170836442;Monção;2106904;Maranhão
2011;1,6393873726083432;Monção;2106904;Maranhão
2012;0,9657616429810196;Monção;2106904;Maranhão
2013;2,405616844874138;Monção;2106904;Maranhão
2014;0,8935760716974872;Monção;2106904;Maranhão
2015;0,22371930785905733;Monção;2106904;Maranhão
2016;0,4749311574667073;Monção;2106904;Maranhão
2017;1,772518879581368;Monção;2106904;Maranhão
2018;0,15284262577531071;Monção;2106904;Maranhão
2019;0,7643419878681497;Monção;2106904;Maranhão
2020;4,418980241701311;Monção;2106904;Maranhão
2021;0,7388412787398885;Monção;2106904;Maranhão
2022;0,248592392465942;Monção;2106904;Maranhão
2023;0,747528293122568;Monção;2106904;Maranhão
2024;1,1206663596448845;Monção;2106904;Maranhão
2007;21,628901565415042;Morros;2107100;Maranhão
2008;3,878409929254918;Morros;2107100;Maranhão
2009;0,8048187326104125;Morros;2107100;Maranhão
2010;1,5194154433835985;Morros;2107100;Maranhão
2011;0,7677358577280804;Morros;2107100;Maranhão
2012;0,13024891926750176;Morros;2107100;Maranhão
2013;1,7773956335625651;Morros;2107100;Maranhão
2014;1,99240300776542;Morros;2107100;Maranhão
2015;2,1571734384949797;Morros;2107100;Maranhão
2016;1,165108710803703;Morros;2107100;Maranhão
2017;1,70767057774067;Morros;2107100;Maranhão
2018;3,054309118551236;Morros;2107100;Maranhão
2019;1,0769655193697296;Morros;2107100;Maranhão
2020;3,0455372151898445;Morros;2107100;Maranhão
2021;0,8650815144993576;Morros;2107100;Maranhão
2022;0,7248452224079988;Morros;2107100;Maranhão
2023;0,25144815433325485;Morros;2107100;Maranhão
2024;1,29691135766202;Morros;2107100;Maranhão
2007;1,7753269997579426;Nina Rodrigues;2107209;Maranhão
2008;0;Nina Rodrigues;2107209;Maranhão
2009;0,22210484479428852;Nina Rodrigues;2107209;Maranhão
2010;0,2565494135741119;Nina Rodrigues;2107209;Maranhão
2011;0,06510083580569917;Nina Rodrigues;2107209;Maranhão
2012;0;Nina Rodrigues;2107209;Maranhão
2013;0;Nina Rodrigues;2107209;Maranhão
2014;0,0798455990339671;Nina Rodrigues;2107209;Maranhão
2015;0;Nina Rodrigues;2107209;Maranhão
2016;0,06949128553317929;Nina Rodrigues;2107209;Maranhão
2017;0,3264837731333333;Nina Rodrigues;2107209;Maranhão
2018;0,07605774225676136;Nina Rodrigues;2107209;Maranhão
2019;0;Nina Rodrigues;2107209;Maranhão
2020;0,07810600634181272;Nina Rodrigues;2107209;Maranhão
2021;0,07439982116754981;Nina Rodrigues;2107209;Maranhão
2022;0;Nina Rodrigues;2107209;Maranhão
2023;0,13657364614670534;Nina Rodrigues;2107209;Maranhão
2024;0,07449166143988262;Nina Rodrigues;2107209;Maranhão
2007;1172,2151495568712;Nova Olinda do Maranhão;2107357;Maranhão
2008;1,7290359861897726;Nova Olinda do Maranhão;2107357;Maranhão
2009;17,40476604295827;Nova Olinda do Maranhão;2107357;Maranhão
2010;3,513827511091779;Nova Olinda do Maranhão;2107357;Maranhão
2011;4,652409755690215;Nova Olinda do Maranhão;2107357;Maranhão
2012;1,2606806867648712;Nova Olinda do Maranhão;2107357;Maranhão
2013;14,76630344716438;Nova Olinda do Maranhão;2107357;Maranhão
2014;2,161500470321709;Nova Olinda do Maranhão;2107357;Maranhão
2015;3,875320208284348;Nova Olinda do Maranhão;2107357;Maranhão
2016;0,6322027370975924;Nova Olinda do Maranhão;2107357;Maranhão
2017;0,09964000581530108;Nova Olinda do Maranhão;2107357;Maranhão
2018;0,08828471155139245;Nova Olinda do Maranhão;2107357;Maranhão
2019;0,07619850973136319;Nova Olinda do Maranhão;2107357;Maranhão
2020;9,465714589727655;Nova Olinda do Maranhão;2107357;Maranhão
2021;0,08533734207334862;Nova Olinda do Maranhão;2107357;Maranhão
2022;0,5097588314898034;Nova Olinda do Maranhão;2107357;Maranhão
2023;0;Nova Olinda do Maranhão;2107357;Maranhão
2024;0,06759049449736103;Nova Olinda do Maranhão;2107357;Maranhão
2007;693,7375936115612;Olho d'Água das Cunhãs;2107407;Maranhão
2008;0;Olho d'Água das Cunhãs;2107407;Maranhão
2009;0;Olho d'Água das Cunhãs;2107407;Maranhão
2010;0;Olho d'Água das Cunhãs;2107407;Maranhão
2011;0;Olho d'Água das Cunhãs;2107407;Maranhão
2012;0;Olho d'Água das Cunhãs;2107407;Maranhão
2013;0;Olho d'Água das Cunhãs;2107407;Maranhão
2014;0;Olho d'Água das Cunhãs;2107407;Maranhão
2015;0;Olho d'Água das Cunhãs;2107407;Maranhão
2016;0;Olho d'Água das Cunhãs;2107407;Maranhão
2017;0;Olho d'Água das Cunhãs;2107407;Maranhão
2018;0;Olho d'Água das Cunhãs;2107407;Maranhão
2019;0;Olho d'Água das Cunhãs;2107407;Maranhão
2020;0;Olho d'Água das Cunhãs;2107407;Maranhão
2021;0;Olho d'Água das Cunhãs;2107407;Maranhão
2022;0;Olho d'Água das Cunhãs;2107407;Maranhão
2023;0;Olho d'Água das Cunhãs;2107407;Maranhão
2024;0;Olho d'Água das Cunhãs;2107407;Maranhão
2007;183,30162646774477;Olinda Nova do Maranhão;2107456;Maranhão
2008;0;Olinda Nova do Maranhão;2107456;Maranhão
2009;0;Olinda Nova do Maranhão;2107456;Maranhão
2010;0;Olinda Nova do Maranhão;2107456;Maranhão
2011;0;Olinda Nova do Maranhão;2107456;Maranhão
2012;0;Olinda Nova do Maranhão;2107456;Maranhão
2013;0;Olinda Nova do Maranhão;2107456;Maranhão
2014;0;Olinda Nova do Maranhão;2107456;Maranhão
2015;0;Olinda Nova do Maranhão;2107456;Maranhão
2016;0;Olinda Nova do Maranhão;2107456;Maranhão
2017;0;Olinda Nova do Maranhão;2107456;Maranhão
2018;0;Olinda Nova do Maranhão;2107456;Maranhão
2019;0;Olinda Nova do Maranhão;2107456;Maranhão
2020;0;Olinda Nova do Maranhão;2107456;Maranhão
2021;0;Olinda Nova do Maranhão;2107456;Maranhão
2022;0;Olinda Nova do Maranhão;2107456;Maranhão
2023;0;Olinda Nova do Maranhão;2107456;Maranhão
2024;0;Olinda Nova do Maranhão;2107456;Maranhão
2007;439,2815120040763;Palmeirândia;2107605;Maranhão
2008;0,086374634067142;Palmeirândia;2107605;Maranhão
2009;0,06412041702501028;Palmeirândia;2107605;Maranhão
2010;0,1173673232866275;Palmeirândia;2107605;Maranhão
2011;0,12384718983572321;Palmeirândia;2107605;Maranhão
2012;0;Palmeirândia;2107605;Maranhão
2013;0;Palmeirândia;2107605;Maranhão
2014;0,08542016162052224;Palmeirândia;2107605;Maranhão
2015;0;Palmeirândia;2107605;Maranhão
2016;0;Palmeirândia;2107605;Maranhão
2017;0,27008124853722504;Palmeirândia;2107605;Maranhão
2018;0;Palmeirândia;2107605;Maranhão
2019;0;Palmeirândia;2107605;Maranhão
2020;0;Palmeirândia;2107605;Maranhão
2021;0;Palmeirândia;2107605;Maranhão
2022;0;Palmeirândia;2107605;Maranhão
2023;0;Palmeirândia;2107605;Maranhão
2024;0,19622614933337365;Palmeirândia;2107605;Maranhão
2007;740,2904868290378;Paulo Ramos;2108108;Maranhão
2008;1,6384446487074742;Paulo Ramos;2108108;Maranhão
2009;0,8147597307482723;Paulo Ramos;2108108;Maranhão
2010;0,21438030978418995;Paulo Ramos;2108108;Maranhão
2011;0,10923762912213517;Paulo Ramos;2108108;Maranhão
2012;0,11218359104466406;Paulo Ramos;2108108;Maranhão
2013;0;Paulo Ramos;2108108;Maranhão
2014;0;Paulo Ramos;2108108;Maranhão
2015;0;Paulo Ramos;2108108;Maranhão
2016;0,14386882332150935;Paulo Ramos;2108108;Maranhão
2017;0,1375457769714811;Paulo Ramos;2108108;Maranhão
2018;0,2219060329949184;Paulo Ramos;2108108;Maranhão
2019;0,182775418073364;Paulo Ramos;2108108;Maranhão
2020;0,3642259729396422;Paulo Ramos;2108108;Maranhão
2021;0,41058577071992186;Paulo Ramos;2108108;Maranhão
2022;1,0077658666566651;Paulo Ramos;2108108;Maranhão
2023;1,3155318308930446;Paulo Ramos;2108108;Maranhão
2024;1,7054358339719282;Paulo Ramos;2108108;Maranhão
2007;70,42854397229421;Paço do Lumiar;2107506;Maranhão
2008;3,147917165554781;Paço do Lumiar;2107506;Maranhão
2009;0,44226495216080214;Paço do Lumiar;2107506;Maranhão
2010;0,2904721668550229;Paço do Lumiar;2107506;Maranhão
2011;0,8605842607887777;Paço do Lumiar;2107506;Maranhão
2012;2,14843712198875;Paço do Lumiar;2107506;Maranhão
2013;0,14059873444097898;Paço do Lumiar;2107506;Maranhão
2014;1,3972587947358923;Paço do Lumiar;2107506;Maranhão
2015;0,9853699881832257;Paço do Lumiar;2107506;Maranhão
2016;0,20009033481969363;Paço do Lumiar;2107506;Maranhão
2017;0,22403411089934105;Paço do Lumiar;2107506;Maranhão
2018;0,08216572815482008;Paço do Lumiar;2107506;Maranhão
2019;0,22218016552547673;Paço do Lumiar;2107506;Maranhão
2020;1,1244613202572018;Paço do Lumiar;2107506;Maranhão
2021;0,4118138387649901;Paço do Lumiar;2107506;Maranhão
2022;0,06357188668209245;Paço do Lumiar;2107506;Maranhão
2023;0,9271596898719168;Paço do Lumiar;2107506;Maranhão
2024;0,24554524849302825;Paço do Lumiar;2107506;Maranhão
2007;1656,3016630242012;Pedro do Rosário;2108256;Maranhão
2008;3,795195289233937;Pedro do Rosário;2108256;Maranhão
2009;1,7567769746376007;Pedro do Rosário;2108256;Maranhão
2010;0,1672012258519876;Pedro do Rosário;2108256;Maranhão
2011;0,9732829808924104;Pedro do Rosário;2108256;Maranhão
2012;0;Pedro do Rosário;2108256;Maranhão
2013;0,8849912354703575;Pedro do Rosário;2108256;Maranhão
2014;0;Pedro do Rosário;2108256;Maranhão
2015;0,6948486713696249;Pedro do Rosário;2108256;Maranhão
2016;0,9354454421794276;Pedro do Rosário;2108256;Maranhão
2017;1,5878131411128413;Pedro do Rosário;2108256;Maranhão
2018;0;Pedro do Rosário;2108256;Maranhão
2019;0,06807906237008099;Pedro do Rosário;2108256;Maranhão
2020;2,711127602611095;Pedro do Rosário;2108256;Maranhão
2021;0,4121071526723614;Pedro do Rosário;2108256;Maranhão
2022;0;Pedro do Rosário;2108256;Maranhão
2023;0;Pedro do Rosário;2108256;Maranhão
2024;1,2790501829475767;Pedro do Rosário;2108256;Maranhão
2007;523,2500971019372;Penalva;2108306;Maranhão
2008;3,1410539641373068;Penalva;2108306;Maranhão
2009;0,2834961434919753;Penalva;2108306;Maranhão
2010;0,12378456755546641;Penalva;2108306;Maranhão
2011;2,0796522435026503;Penalva;2108306;Maranhão
2012;0,4632489544218493;Penalva;2108306;Maranhão
2013;1,4370857171187752;Penalva;2108306;Maranhão
2014;0,2507773520029056;Penalva;2108306;Maranhão
2015;0,24575230839819834;Penalva;2108306;Maranhão
2016;0,69918016897228;Penalva;2108306;Maranhão
2017;1,195917023926083;Penalva;2108306;Maranhão
2018;0,22403129933683916;Penalva;2108306;Maranhão
2019;0,7958999424855759;Penalva;2108306;Maranhão
2020;2,064595845748195;Penalva;2108306;Maranhão
2021;0,07280137777868008;Penalva;2108306;Maranhão
2022;0,4283946154870413;Penalva;2108306;Maranhão
2023;0,2209761285735424;Penalva;2108306;Maranhão
2024;0,4936755681963765;Penalva;2108306;Maranhão
2007;243,0822075528934;Peri Mirim;2108405;Maranhão
2008;1,1303551284180577;Peri Mirim;2108405;Maranhão
2009;0,0969825507695951;Peri Mirim;2108405;Maranhão
2010;0;Peri Mirim;2108405;Maranhão
2011;0,08238872014755404;Peri Mirim;2108405;Maranhão
2012;0;Peri Mirim;2108405;Maranhão
2013;0;Peri Mirim;2108405;Maranhão
2014;0,1557239083676257;Peri Mirim;2108405;Maranhão
2015;0;Peri Mirim;2108405;Maranhão
2016;0;Peri Mirim;2108405;Maranhão
2017;0;Peri Mirim;2108405;Maranhão
2018;0;Peri Mirim;2108405;Maranhão
2019;0;Peri Mirim;2108405;Maranhão
2020;0,7050657825744308;Peri Mirim;2108405;Maranhão
2021;0,24215379714625374;Peri Mirim;2108405;Maranhão
2022;0;Peri Mirim;2108405;Maranhão
2023;0;Peri Mirim;2108405;Maranhão
2024;0;Peri Mirim;2108405;Maranhão
2007;196,90433806440362;Pindaré-Mirim;2108504;Maranhão
2008;0;Pindaré-Mirim;2108504;Maranhão
2009;0;Pindaré-Mirim;2108504;Maranhão
2010;0;Pindaré-Mirim;2108504;Maranhão
2011;0;Pindaré-Mirim;2108504;Maranhão
2012;0;Pindaré-Mirim;2108504;Maranhão
2013;0;Pindaré-Mirim;2108504;Maranhão
2014;0;Pindaré-Mirim;2108504;Maranhão
2015;0;Pindaré-Mirim;2108504;Maranhão
2016;0;Pindaré-Mirim;2108504;Maranhão
2017;0;Pindaré-Mirim;2108504;Maranhão
2018;0;Pindaré-Mirim;2108504;Maranhão
2019;0;Pindaré-Mirim;2108504;Maranhão
2020;0;Pindaré-Mirim;2108504;Maranhão
2021;0;Pindaré-Mirim;2108504;Maranhão
2022;0;Pindaré-Mirim;2108504;Maranhão
2023;0;Pindaré-Mirim;2108504;Maranhão
2024;0;Pindaré-Mirim;2108504;Maranhão
2007;892,5779783727587;Pinheiro;2108603;Maranhão
2008;4,113318599488919;Pinheiro;2108603;Maranhão
2009;1,0233668941995842;Pinheiro;2108603;Maranhão
2010;0,5019028769649001;Pinheiro;2108603;Maranhão
2011;1,8166409596698587;Pinheiro;2108603;Maranhão
2012;0;Pinheiro;2108603;Maranhão
2013;1,2313488368006404;Pinheiro;2108603;Maranhão
2014;0,7304977124023748;Pinheiro;2108603;Maranhão
2015;0,34357113291055796;Pinheiro;2108603;Maranhão
2016;0,10668444145418356;Pinheiro;2108603;Maranhão
2017;1,646512384104815;Pinheiro;2108603;Maranhão
2018;0,07735053401884;Pinheiro;2108603;Maranhão
2019;0,9865146700738954;Pinheiro;2108603;Maranhão
2020;4,092137424031609;Pinheiro;2108603;Maranhão
2021;1,7341098170425806;Pinheiro;2108603;Maranhão
2022;0,1691587936165226;Pinheiro;2108603;Maranhão
2023;0,6338352641870948;Pinheiro;2108603;Maranhão
2024;2,0071909657886176;Pinheiro;2108603;Maranhão
2007;475,0453327525493;Pio XII;2108702;Maranhão
2008;0;Pio XII;2108702;Maranhão
2009;0;Pio XII;2108702;Maranhão
2010;0;Pio XII;2108702;Maranhão
2011;0;Pio XII;2108702;Maranhão
2012;0;Pio XII;2108702;Maranhão
2013;0;Pio XII;2108702;Maranhão
2014;0;Pio XII;2108702;Maranhão
2015;0;Pio XII;2108702;Maranhão
2016;0;Pio XII;2108702;Maranhão
2017;0;Pio XII;2108702;Maranhão
2018;0;Pio XII;2108702;Maranhão
2019;0;Pio XII;2108702;Maranhão
2020;0;Pio XII;2108702;Maranhão
2021;0;Pio XII;2108702;Maranhão
2022;0;Pio XII;2108702;Maranhão
2023;0;Pio XII;2108702;Maranhão
2024;0;Pio XII;2108702;Maranhão
2007;126,40466732752127;Porto Rico do Maranhão;2109056;Maranhão
2008;0;Porto Rico do Maranhão;2109056;Maranhão
2009;0,16364333946731058;Porto Rico do Maranhão;2109056;Maranhão
2010;0;Porto Rico do Maranhão;2109056;Maranhão
2011;0;Porto Rico do Maranhão;2109056;Maranhão
2012;0;Porto Rico do Maranhão;2109056;Maranhão
2013;0;Porto Rico do Maranhão;2109056;Maranhão
2014;0;Porto Rico do Maranhão;2109056;Maranhão
2015;0;Porto Rico do Maranhão;2109056;Maranhão
2016;0;Porto Rico do Maranhão;2109056;Maranhão
2017;0;Porto Rico do Maranhão;2109056;Maranhão
2018;0;Porto Rico do Maranhão;2109056;Maranhão
2019;0;Porto Rico do Maranhão;2109056;Maranhão
2020;0;Porto Rico do Maranhão;2109056;Maranhão
2021;0;Porto Rico do Maranhão;2109056;Maranhão
2022;0;Porto Rico do Maranhão;2109056;Maranhão
2023;0;Porto Rico do Maranhão;2109056;Maranhão
2024;0;Porto Rico do Maranhão;2109056;Maranhão
2007;38,29811968285973;Presidente Juscelino;2109205;Maranhão
2008;16,710284693528894;Presidente Juscelino;2109205;Maranhão
2009;0;Presidente Juscelino;2109205;Maranhão
2010;4,0469283445349395;Presidente Juscelino;2109205;Maranhão
2011;2,813069669355263;Presidente Juscelino;2109205;Maranhão
2012;0,7491725887377235;Presidente Juscelino;2109205;Maranhão
2013;2,4086221978406424;Presidente Juscelino;2109205;Maranhão
2014;0,4340556450256505;Presidente Juscelino;2109205;Maranhão
2015;0,41197315146234853;Presidente Juscelino;2109205;Maranhão
2016;1,025167018578841;Presidente Juscelino;2109205;Maranhão
2017;1,292916047783506;Presidente Juscelino;2109205;Maranhão
2018;0,46711976157872437;Presidente Juscelino;2109205;Maranhão
2019;0,1403252699417547;Presidente Juscelino;2109205;Maranhão
2020;0,27837683233445387;Presidente Juscelino;2109205;Maranhão
2021;0,6216874668470118;Presidente Juscelino;2109205;Maranhão
